fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed acidity_scaled,volatile acidity_scaled,citric acid_scaled,residual sugar_scaled,chlorides_scaled,free sulfur dioxide_scaled,total sulfur dioxide_scaled,density_scaled,pH_scaled,sulphates_scaled,alcohol_scaled,quality
6.5,0.39,0.23,8.3,0.051,28.0,91.0,0.9952,3.44,0.55,12.1,-1.0427594546690653,-0.7623225545551937,-0.21657425267136596,4.2732146257293255,-0.7521192000956379,1.1592648151995164,1.3807467180991022,-0.8076886900942281,0.8401988242041478,-0.6371765857504236,1.5417722480528822,6
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,1.3761068443474698,-0.9809448392590733,1.3182305937412175,0.056664837783860986,-0.36718193689630624,-1.0430776347300579,-0.9498907886577002,0.2628436554317098,-1.0310192963151634,-0.051024159002420445,0.524823658767051,8
7.8,0.52,0.25,1.9,0.081,14.0,38.0,0.9984,3.43,0.65,9.0,-0.2940627430687092,-0.05180012926758561,-0.11425392957719378,-0.4611570659989154,-0.14432352135985124,-0.18129145867065927,-0.2662371200090381,0.9051630627472605,0.7756740614276212,-0.051024159002420445,-1.3241737762980974,6
7.2,0.34,0.32,2.5,0.09,43.0,113.0,0.9966,3.32,0.79,11.1,-0.6396150714996427,-1.035600410435043,0.24386720125240904,-0.017309719899392832,0.03801518226088462,2.5955751086318477,2.064400386747764,-0.05831604822603592,0.06590167088581153,0.7695892384447842,0.6172735305203081,5
10.4,0.44,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,1.2033306801320036,-0.4890446986753445,2.3414338246829396,2.978659866272384,-0.2861425130648682,2.1168050108210705,0.9146192167477417,1.2263227664050658,-0.9019697707621074,1.1212806944935858,1.4493223762996252,7
10.5,0.26,0.47,1.9,0.078,6.0,24.0,0.9976,3.18,1.04,10.9,1.2609227348704923,-1.4728449798428018,1.0112696244587007,-0.4611570659989154,-0.20510308923342996,-0.9473236151679025,-0.7012894546036412,0.476950124536933,-0.837445007985578,2.2349703053147922,0.43237378701379386,7
10.5,0.24,0.42,1.8,0.077,6.0,22.0,0.9976,3.21,1.05,10.8,1.2609227348704923,-1.5821561221947416,0.75546881672327,-0.535131623682169,-0.22536294519128952,-0.9473236151679025,-0.763439788117156,0.476950124536933,-0.6438707196559953,2.2935855479895926,0.3399239152605368,7
10.2,0.49,0.63,2.9,0.072,10.0,26.0,0.9968,3.16,0.78,12.5,1.088146570655025,-0.2157668427954953,1.8298322092120787,0.2785885108336221,-0.3266622249805874,-0.5643075369192809,-0.6391391210901265,0.04873718632654597,-0.966494533538634,0.7109739957699838,1.9115717350659123,7
10.4,0.24,0.46,1.8,0.075,6.0,21.0,0.9976,3.25,1.02,10.8,1.2033306801320036,-1.5821561221947416,0.9601094629116147,-0.535131623682169,-0.26588265710700865,-0.9473236151679025,-0.7945149548739133,0.476950124536933,-0.3857716685498832,2.1177398199651916,0.3399239152605368,7
11.2,0.67,0.55,2.3,0.084,6.0,13.0,1.0,3.17,0.71,9.5,1.6640671180399145,0.7680334383719623,1.4205509168353898,-0.16525883526590046,-0.08354395348627253,-0.9473236151679025,-1.0431162889279721,1.7615889391680346,-0.9019697707621074,0.3006672970463812,-0.8619244175318104,6
10.0,0.59,0.31,2.2,0.09,26.0,62.0,0.9994,3.18,0.63,10.2,0.9729624611780476,0.33078886896420306,0.1927070397053229,-0.23923339294915397,0.03801518226088462,0.9677567760752055,0.47956688215313864,1.4404292355102295,-0.837445007985578,-0.1682546443520212,-0.21477531525900906,6
13.3,0.29,0.75,2.8,0.084,23.0,43.0,0.9986,3.04,0.68,11.4,2.873500267548183,-1.3088782663148923,2.443754147777112,0.2046139531503683,-0.08354395348627253,0.6804947173887393,-0.1108612862252513,1.0122162972999018,-1.7407916868569702,0.12482156902198069,0.894623145780081,7
12.4,0.42,0.49,4.6,0.073,19.0,43.0,0.9978,3.02,0.61,9.5,2.3551717749017826,-0.5983558410272842,1.113589947552873,1.5361559914489358,-0.3064023690227278,0.29747863914011774,-0.1108612862252513,0.5840033590895148,-1.8698412124100263,-0.28548512970162193,-0.8619244175318104,5
10.7,0.4,0.48,2.1,0.125,15.0,49.0,0.998,3.03,0.81,9.7,1.3761068443474698,-0.7076669833792237,1.0624297860057867,-0.3132079506324078,0.747110140785969,-0.08553743910850388,0.07558971431529289,0.6910565936420968,-1.8053164496334997,0.886819723794385,-0.6770246740252962,6
10.5,0.51,0.64,2.4,0.107,6.0,15.0,0.9973,3.09,0.66,11.8,1.2609227348704923,-0.10645570044355551,1.8809923707591647,-0.09128427758264665,0.382432733544497,-0.9473236151679025,-0.9809659554144575,0.3163702727080007,-1.4181678729743317,0.007591083672379936,1.264422632793111,7
8.5,0.655,0.49,6.1,0.122,34.0,145.84000000000015,1.001,3.31,1.14,9.3,0.10908164010071351,0.6860500816080074,1.113589947552873,2.645774356697742,0.6863305729123903,1.733788932572449,3.0849088630396806,2.296855111930944,0.0013769081092849425,2.8211227320627947,-1.0468241610383244,5
12.5,0.6,0.49,4.3,0.1,5.0,14.0,1.001,3.25,0.74,11.9,2.412763829640271,0.385444440140173,1.113589947552873,1.3142323183991746,0.24061374183948034,-1.0430776347300579,-1.012041122171215,2.296855111930944,-0.3857716685498832,0.4765130250707823,1.356872504546368,6
10.4,0.61,0.49,2.1,0.2,5.0,16.0,0.9994,3.16,0.63,8.4,1.2033306801320036,0.44010001131614285,1.113589947552873,-0.3132079506324078,2.266599337625436,-1.0430776347300579,-0.9498907886577002,1.4404292355102295,-0.966494533538634,-0.1682546443520212,-1.8788730068176416,3
10.9,0.21,0.49,2.8,0.088,11.0,32.0,0.9972,3.22,0.68,11.7,1.4912909538244483,-1.7461228357226513,1.113589947552873,0.2046139531503683,-0.0025045296548345205,-0.46855351735712547,-0.4526881205495823,0.2628436554317098,-0.5793459568794659,0.12482156902198069,1.1719727610398523,6
7.3,0.365,0.49,2.5,0.088,39.0,106.0,0.9966,3.36,0.78,11.0,-0.5820230167611539,-0.8989614824951184,1.113589947552873,-0.017309719899392832,-0.0025045296548345205,2.212559030383226,1.8468742194504626,-0.05831604822603592,0.32400072199192365,0.7109739957699838,0.524823658767051,5
9.8,0.25,0.49,2.7,0.088,15.0,33.0,0.9982,3.42,0.9,10.0,0.8577783517010702,-1.5275005510187716,1.113589947552873,0.1306393954671148,-0.0025045296548345205,-0.08553743910850388,-0.42161295379282493,0.7981098281946787,0.7111492986510918,1.4143569078675877,-0.39967505876552323,6
7.6,0.41,0.49,2.0,0.088,16.0,43.0,0.998,3.48,0.64,9.1,-0.40924685254568716,-0.6530114122032542,1.113589947552873,-0.3871825083156616,-0.0025045296548345205,0.010216580453651524,-0.1108612862252513,0.6910565936420968,1.09829787531026,-0.10963940167722082,-1.2317239045448403,5
8.2,0.39,0.49,2.3,0.099,47.0,133.0,0.9979,3.38,0.99,9.8,-0.06369452411475372,-0.7623225545551937,1.113589947552873,-0.16525883526590046,0.22035388588162075,2.978591186880469,2.6859037218829114,0.6375299763658059,0.4530502475449797,1.9418940919407905,-0.5845748022720374,5
9.3,0.4,0.49,2.5,0.085,38.0,142.0,0.9978,3.22,0.55,9.4,0.5698180780086255,-0.7076669833792237,1.113589947552873,-0.017309719899392832,-0.06328409752841295,2.1168050108210705,2.9655802226937276,0.5840033590895148,-0.5793459568794659,-0.6371765857504236,-0.9543742892850674,5
9.2,0.43,0.49,2.4,0.086,23.0,116.0,0.9976,3.23,0.64,9.5,0.5122260232701357,-0.5437002698513144,1.113589947552873,-0.09128427758264665,-0.043024241570553665,0.6804947173887393,2.1576258870180363,0.476950124536933,-0.5148211941029393,-0.10963940167722082,-0.8619244175318104,5
10.4,0.64,0.24,2.8,0.105,29.0,53.0,0.9998,3.24,0.67,9.9,1.2033306801320036,0.6040667248440525,-0.16541409112427993,0.2046139531503683,0.3419130216287779,1.2550188347616718,0.19989038134232234,1.6545357046154527,-0.4502964313264098,0.06620632634718031,-0.4921249305187803,5
7.0,0.38,0.49,2.5,0.0969999999999999,33.0,85.0,0.9962,3.39,0.77,11.4,-0.7547991809766207,-0.8169781257311636,1.113589947552873,-0.017309719899392832,0.17983417396589965,1.6380349130102936,1.194295717558558,-0.27242251733125916,0.5175750103215091,0.6523587530951834,0.894623145780081,6
8.2,0.42,0.49,2.6,0.084,32.0,55.0,0.9988,3.34,0.75,8.7,-0.06369452411475372,-0.5983558410272842,1.113589947552873,0.056664837783860986,-0.08354395348627253,1.542280893448138,0.2620407148558371,1.119269531852484,0.19495119643886757,0.5351282677455826,-1.6015233915578704,6
9.9,0.63,0.24,2.4,0.077,6.0,33.0,0.9974,3.09,0.57,9.4,0.9153704064395589,0.5494111536680827,-0.16541409112427993,-0.09128427758264665,-0.22536294519128952,-0.9473236151679025,-0.42161295379282493,0.36989688998429165,-1.4181678729743317,-0.5199461004008235,-0.9543742892850674,5
9.1,0.22,0.24,2.1,0.078,1.0,28.0,0.999,3.41,0.87,10.3,0.45463396853164695,-1.6914672645466813,-0.16541409112427993,-0.3132079506324078,-0.20510308923342996,-1.4260937129786795,-0.5769887875766118,1.2263227664050658,0.6466245358745651,1.2385111798431865,-0.12232544350575032,6
11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,2.067211501209338,-0.8169781257311636,1.113589947552873,0.1306393954671148,0.20009402992376119,-0.37279949779497007,-0.14193645298200866,1.9756954082731983,-0.966494533538634,-0.28548512970162193,-0.12232544350575032,5
10.3,0.27,0.24,2.1,0.072,15.0,33.0,0.9956,3.22,0.66,12.8,1.145738625393515,-1.4181894086668319,-0.16541409112427993,-0.3132079506324078,-0.3266622249805874,-0.08553743910850388,-0.42161295379282493,-0.5935822209890048,-0.5793459568794659,0.007591083672379936,2.188921350325685,6
10.0,0.48,0.24,2.7,0.102,13.0,32.0,1.0,3.28,0.56,10.0,0.9729624611780476,-0.2704224139714652,-0.16541409112427993,0.1306393954671148,0.2811334537551992,-0.27704547823281467,-0.4526881205495823,1.7615889391680346,-0.19219738022030056,-0.5785613430756232,-0.39967505876552323,6
8.1,0.825,0.24,2.1,0.084,5.0,13.0,0.9972,3.37,0.77,10.7,-0.12128657885324247,1.6151947915994944,-0.16541409112427993,-0.3132079506324078,-0.08354395348627253,-1.0430776347300579,-1.0431162889279721,0.2628436554317098,0.38852548476845306,0.6523587530951834,0.24747404350727803,6
12.9,0.35,0.49,5.8,0.066,5.0,35.0,1.0014,3.2,0.66,12.0,2.6431320485942273,-0.9809448392590733,1.113589947552873,2.4238506836479807,-0.4482213607277445,-1.0430776347300579,-0.3594626202793102,2.5109615810362267,-0.7083954824325219,0.007591083672379936,1.4493223762996252,7
11.2,0.5,0.74,5.15,0.1,5.0,17.0,0.9996,3.22,0.62,11.2,1.6640671180399145,-0.1611112716195254,2.392593986230026,1.943016058706832,0.24061374183948034,-1.0430776347300579,-0.9188156219009428,1.5474824700628709,-0.5793459568794659,-0.22686988702682157,0.7097234022735651,5
9.2,0.59,0.24,3.3,0.1009999999999999,20.0,47.0,0.9988,3.26,0.67,9.6,0.5122260232701357,0.33078886896420306,-0.16541409112427993,0.574486741566637,0.26087359779733765,0.39323265870227314,0.013439380801778167,1.119269531852484,-0.32124690577335663,0.06620632634718031,-0.7694745457785532,5
9.5,0.46,0.49,6.3,0.064,5.0,17.0,0.9988,3.21,0.73,11.0,0.6850021874856029,-0.3797335563234047,1.113589947552873,2.79372347206425,-0.48874107264346367,-1.0430776347300579,-0.9188156219009428,1.119269531852484,-0.6438707196559953,0.4178977823959819,0.524823658767051,6
9.3,0.715,0.24,2.1,0.07,5.0,20.0,0.9966,3.12,0.59,9.9,0.5698180780086255,1.0139835086638262,-0.16541409112427993,-0.3132079506324078,-0.36718193689630624,-1.0430776347300579,-0.8255901216306707,-0.05831604822603592,-1.224593584644746,-0.4027156150512227,-0.4921249305187803,5
11.2,0.66,0.24,2.5,0.085,16.0,53.0,0.9993,3.06,0.72,11.0,1.6640671180399145,0.7133778671959924,-0.16541409112427993,-0.017309719899392832,-0.06328409752841295,0.010216580453651524,0.19989038134232234,1.3869026182339386,-1.6117421613039142,0.35928253972118157,0.524823658767051,6
14.3,0.31,0.74,1.8,0.075,6.0,15.0,1.0008,2.86,0.79,8.4,3.4494208149330725,-1.1995671239629526,2.392593986230026,-0.535131623682169,-0.26588265710700865,-0.9473236151679025,-0.9809659554144575,2.189801877378362,-2.9022374168344744,0.7695892384447842,-1.8788730068176416,6
9.1,0.47,0.49,2.6,0.094,38.0,106.0,0.9982,3.08,0.59,9.1,0.45463396853164695,-0.3250779851474351,1.113589947552873,0.056664837783860986,0.1190546060923229,2.1168050108210705,1.8468742194504626,0.7981098281946787,-1.482692635750858,-0.4027156150512227,-1.2317239045448403,5
7.5,0.55,0.24,2.0,0.078,10.0,28.0,0.9983,3.45,0.78,9.5,-0.46683890728417593,0.11216658426032408,-0.16541409112427993,-0.3871825083156616,-0.20510308923342996,-0.5643075369192809,-0.5769887875766118,0.8516364454709696,0.9047235869806772,0.7109739957699838,-0.8619244175318104,6
10.6,0.31,0.49,2.5,0.067,6.0,21.0,0.9987,3.26,0.86,10.7,1.318514789608981,-1.1995671239629526,1.113589947552873,-0.017309719899392832,-0.4279615047698849,-0.9473236151679025,-0.7945149548739133,1.0657429145761927,-0.32124690577335663,1.1798959371683861,0.24747404350727803,6
12.4,0.35,0.49,2.6,0.079,27.0,69.0,0.9994,3.12,0.75,10.4,2.3551717749017826,-0.9809448392590733,1.113589947552873,0.056664837783860986,-0.18484323327557037,1.0635107956373608,0.6970930494504401,1.4404292355102295,-1.224593584644746,0.5351282677455826,-0.029875571752493238,6
9.0,0.53,0.49,1.9,0.171,6.0,25.0,0.9975,3.27,0.61,9.4,0.39704191379315823,0.002855441908384288,1.113589947552873,-0.4611570659989154,1.6790635148475088,-0.9473236151679025,-0.6702142878468839,0.42342350726064204,-0.25672214299682716,-0.28548512970162193,-0.9543742892850674,6
6.8,0.51,0.01,2.1,0.074,9.0,25.0,0.9958,3.33,0.56,9.5,-0.8699832904535987,-0.10645570044355551,-1.3420978067072604,-0.3132079506324078,-0.2861425130648682,-0.6600615564814363,-0.6702142878468839,-0.48652898643642295,0.130426433662341,-0.5785613430756232,-0.8619244175318104,6
9.4,0.43,0.24,2.8,0.092,14.0,45.0,0.998,3.19,0.73,10.0,0.6274101327471142,-0.5437002698513144,-0.16541409112427993,0.2046139531503683,0.07853489417660377,-0.18129145867065927,-0.04871095271173656,0.6910565936420968,-0.7729202452090513,0.4178977823959819,-0.39967505876552323,6
9.5,0.46,0.24,2.7,0.092,14.0,44.0,0.998,3.12,0.74,10.0,0.6850021874856029,-0.3797335563234047,-0.16541409112427993,0.1306393954671148,0.07853489417660377,-0.18129145867065927,-0.07978611946849393,0.6910565936420968,-1.224593584644746,0.4765130250707823,-0.39967505876552323,6
5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,3.74,0.62,11.5,-1.9066402757463996,2.7902895718828464,-0.16541409112427993,-0.6830807390486765,-0.7723790560534973,1.542280893448138,1.536122551882889,-1.771167801067584,2.7759417074999884,-0.22686988702682157,0.9870730175333381,5
15.5,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,4.140525471794939,0.6313945104320375,1.113589947552873,1.240257760715921,0.13931446205018247,-0.5643075369192809,-0.7323646213603986,3.447677383371378,-2.5150888401753067,0.4765130250707823,0.6172735305203081,5
10.9,0.53,0.49,4.6,0.118,10.0,17.0,1.0002,3.07,0.56,11.7,1.4912909538244483,0.002855441908384288,1.113589947552873,1.5361559914489358,0.605291149080952,-0.5643075369192809,-0.9188156219009428,1.8686421737206165,-1.5472173985273876,-0.5785613430756232,1.1719727610398523,6
15.6,0.645,0.49,4.2,0.095,10.0,23.0,1.00315,2.92,0.74,11.1,4.198117526533428,0.6313945104320375,1.113589947552873,1.240257760715921,0.13931446205018247,-0.5643075369192809,-0.7323646213603986,3.447677383371378,-2.5150888401753067,0.4765130250707823,0.6172735305203081,5
13.0,0.47,0.49,4.3,0.085,6.0,47.0,1.0021,3.3,0.68,12.7,2.700724103332716,-0.3250779851474351,1.113589947552873,1.3142323183991746,-0.06328409752841295,-0.9473236151679025,0.013439380801778167,2.8856479019702634,-0.06314785466724451,0.12482156902198069,2.0964714785724263,6
12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,2.5279479391172486,0.385444440140173,1.113589947552873,0.2046139531503683,-0.26588265710700865,-1.0430776347300579,-0.8566652883874281,1.4404292355102295,-1.09554405909169,-0.5199461004008235,0.894623145780081,5
9.0,0.44,0.49,2.4,0.078,26.0,121.0,0.9978,3.23,0.58,9.2,0.39704191379315823,-0.4890446986753445,1.113589947552873,-0.09128427758264665,-0.20510308923342996,0.9677567760752055,2.313001720801823,0.5840033590895148,-0.5148211941029393,-0.4613308577260231,-1.1392740327915833,5
9.0,0.54,0.49,2.9,0.094,41.0,110.0,0.9982,3.08,0.61,9.2,0.39704191379315823,0.05751101308435418,1.113589947552873,0.2785885108336221,0.1190546060923229,2.4040670695075366,1.971174886477492,0.7981098281946787,-1.482692635750858,-0.28548512970162193,-1.1392740327915833,5
7.6,0.29,0.49,2.7,0.092,25.0,60.0,0.9971,3.31,0.61,10.1,-0.40924685254568716,-1.3088782663148923,1.113589947552873,0.1306393954671148,0.07853489417660377,0.8720027565130501,0.4174165486396239,0.20931703815541883,0.0013769081092849425,-0.28548512970162193,-0.30722518701226614,6
8.7,0.7,0.24,2.5,0.226,5.0,15.0,0.9991,3.32,0.6,9.0,0.224265749577691,0.9320001518998713,-0.16541409112427993,-0.017309719899392832,2.793355592529784,-1.0430776347300579,-0.9809659554144575,1.2798493836813567,0.06590167088581153,-0.3441003723764223,-1.3241737762980974,6
9.8,0.5,0.49,2.6,0.25,5.0,20.0,0.999,3.31,0.79,10.7,0.8577783517010702,-0.1611112716195254,1.113589947552873,0.056664837783860986,3.2795921355184134,-1.0430776347300579,-0.8255901216306707,1.2263227664050658,0.0013769081092849425,0.7695892384447842,0.24747404350727803,6
6.2,0.36,0.24,2.2,0.095,19.0,42.0,0.9946,3.57,0.57,11.7,-1.215535618884532,-0.9262892680831034,-0.16541409112427993,-0.23923339294915397,0.13931446205018247,0.29747863914011774,-0.14193645298200866,-1.1288483937519738,1.6790207402990107,-0.5199461004008235,1.1719727610398523,6
11.5,0.35,0.49,3.3,0.07,10.0,37.0,1.0003,3.32,0.91,11.0,1.8368432822553817,-0.9809448392590733,1.113589947552873,0.574486741566637,-0.36718193689630624,-0.5643075369192809,-0.29731228676579546,1.9221687909969074,0.06590167088581153,1.472972150542388,0.524823658767051,6
10.2,0.24,0.49,2.4,0.075,10.0,28.0,0.9978,3.14,0.61,10.4,1.088146570655025,-1.5821561221947416,1.113589947552873,-0.09128427758264665,-0.26588265710700865,-0.5643075369192809,-0.5769887875766118,0.5840033590895148,-1.09554405909169,-0.28548512970162193,-0.029875571752493238,5
10.5,0.59,0.49,2.1,0.07,14.0,47.0,0.9991,3.3,0.56,9.6,1.2609227348704923,0.33078886896420306,1.113589947552873,-0.3132079506324078,-0.36718193689630624,-0.18129145867065927,0.013439380801778167,1.2798493836813567,-0.06314785466724451,-0.5785613430756232,-0.7694745457785532,4
10.6,0.34,0.49,3.2,0.078,20.0,78.0,0.9992,3.19,0.7,10.0,1.318514789608981,-1.035600410435043,1.113589947552873,0.5005121838833836,-0.20510308923342996,0.39323265870227314,0.9767695502612564,1.3333760009576476,-0.7729202452090513,0.2420520543715808,-0.39967505876552323,6
12.3,0.27,0.49,3.1,0.079,28.0,46.0,0.9993,3.2,0.8,10.2,2.2975797201632937,-1.4181894086668319,1.113589947552873,0.42653762620012975,-0.18484323327557037,1.1592648151995164,-0.017635785954979197,1.3869026182339386,-0.7083954824325219,0.8282044811195846,-0.21477531525900906,6
9.9,0.5,0.24,2.3,0.103,6.0,14.0,0.9978,3.34,0.52,10.0,0.9153704064395589,-0.1611112716195254,-0.16541409112427993,-0.16525883526590046,0.3013933097130588,-0.9473236151679025,-1.012041122171215,0.5840033590895148,0.19495119643886757,-0.8130223137748247,-0.39967505876552323,4
8.8,0.44,0.49,2.8,0.083,18.0,111.0,0.9982,3.3,0.6,9.5,0.28185780431618074,-0.4890446986753445,1.113589947552873,0.2046139531503683,-0.10380380944413209,0.20172461957796234,2.0022500532342495,0.7981098281946787,-0.06314785466724451,-0.3441003723764223,-0.8619244175318104,5
8.8,0.47,0.49,2.9,0.085,17.0,110.0,0.9982,3.29,0.6,9.8,0.28185780431618074,-0.3250779851474351,1.113589947552873,0.2785885108336221,-0.06328409752841295,0.10597060001580692,1.971174886477492,0.7981098281946787,-0.1276726174437711,-0.3441003723764223,-0.5845748022720374,5
10.6,0.31,0.49,2.2,0.063,18.0,40.0,0.9976,3.14,0.51,9.8,1.318514789608981,-1.1995671239629526,1.113589947552873,-0.23923339294915397,-0.5090009286013232,0.20172461957796234,-0.2040867864955234,0.476950124536933,-1.09554405909169,-0.871637556449625,-0.5845748022720374,6
12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,2.2975797201632937,-0.1611112716195254,1.113589947552873,-0.23923339294915397,0.01775532630302505,-1.0430776347300579,-1.012041122171215,1.8686421737206165,-0.7729202452090513,-1.2819442551732274,-0.7694745457785532,5
11.7,0.49,0.49,2.2,0.083,5.0,15.0,1.0,3.19,0.43,9.2,1.9520273917323594,-0.2157668427954953,1.113589947552873,-0.23923339294915397,-0.10380380944413209,-1.0430776347300579,-0.9809659554144575,1.7615889391680346,-0.7729202452090513,-1.3405594978480277,-1.1392740327915833,5
12.0,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,2.1248035559478264,-1.3635338374908619,1.113589947552873,-0.4611570659989154,-0.2861425130648682,-0.5643075369192809,-0.7945149548739133,0.476950124536933,-2.1279402635161384,0.007591083672379936,-0.4921249305187803,7
